Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
Vim Toilet Cleaner 950g,Household,38.07,75,Summer,2.9,23,25-05-2024,21-01-2025
Haldiram's Namkeen 350g,Snacks,47.41,704,Winter,19.4,2.1,25-06-2024,17-01-2025
Haldiram's Cookies 600g,Snacks,6.45,557,Spring,10.2,27.1,16-12-2024,16-09-2025
Red Bull Juice 1050g,Beverages,35.88,418,Spring,2.9,10.3,25-03-2025,26-11-2025
Dove Face Wash 650g,Personal Care,44.56,386,Monsoon,10.3,16.6,30-10-2024,22-08-2025
Mother Dairy Milk 750g,Dairy,6.09,916,Spring,19.7,12.9,14-08-2024,05-06-2025
Vim Air Freshener 150g,Household,17.83,723,Summer,13.3,21,10-02-2025,18-10-2025
Himalaya Toothpaste 550g,Personal Care,37.68,128,Summer,5.9,3.2,28-10-2024,24-07-2025
Red Bull Soft Drink 250g,Beverages,29.18,660,Winter,15.8,27.6,13-10-2024,07-07-2025
Surf Excel Toilet Cleaner 100g,Household,10.97,924,Spring,8.6,21.9,02-12-2024,24-05-2025
Dove Soap 600g,Personal Care,44.68,439,Autumn,16.2,5.3,05-08-2024,01-07-2025
Tata Tea Soft Drink 1500g,Beverages,8.84,902,Summer,3.9,21.8,13-10-2024,08-08-2025
Colgate Body Lotion 650g,Personal Care,45,62,Autumn,12,14.5,02-06-2024,20-02-2025
Dove Face Wash 1050g,Personal Care,12.98,397,Autumn,12,10.3,02-04-2025,21-09-2025
Himalaya Body Lotion 600g,Personal Care,39.57,541,Spring,7.4,12.2,06-06-2024,08-05-2025
Surf Excel Toilet Cleaner 500g,Household,28.58,711,Autumn,9.3,9.3,14-10-2024,10-09-2025
Bru Juice 1300g,Beverages,32.94,552,Spring,7.2,19.6,04-11-2024,27-04-2025
Britannia Biscuits 150g,Snacks,22.11,261,Autumn,8.3,25.7,30-12-2024,04-05-2025
Mother Dairy Paneer 700g,Dairy,23.83,456,Autumn,18.7,2.1,14-10-2024,15-01-2025
Britannia Cookies 650g,Snacks,32.02,15,Autumn,13.3,25.8,20-08-2024,21-07-2025
Harpic Floor Cleaner 900g,Household,47.28,321,Monsoon,14.1,18.7,22-02-2025,30-01-2026
Surf Excel Dishwash Liquid 200g,Household,26.2,487,Autumn,15.2,11.6,01-09-2024,31-07-2025
Paperboat Soft Drink 800g,Beverages,8.43,578,Winter,4.5,8.7,06-01-2025,01-10-2025
Patanjali Face Wash 850g,Personal Care,6.35,259,Winter,14.9,10.6,24-06-2024,02-12-2024
Paperboat Coffee 1250g,Beverages,19.42,876,Summer,19.4,27,27-11-2024,04-08-2025
Tata Tea Energy Drink 750g,Beverages,46.64,713,Spring,4,2.2,22-06-2024,17-11-2024
Himalaya Face Wash 800g,Personal Care,26.78,204,Summer,5.2,26.7,29-09-2024,22-07-2025
Bru Soft Drink 300g,Beverages,33.74,446,Winter,8.7,7.6,04-01-2025,16-08-2025
Red Bull Juice 850g,Beverages,27.56,965,Autumn,16.2,18.9,28-09-2024,02-02-2025
Himalaya Face Wash 750g,Personal Care,37.14,443,Winter,14,2.6,26-08-2024,01-04-2025
Bru Energy Drink 1250g,Beverages,22.32,1000,Autumn,3.1,24.2,04-10-2024,27-09-2025
Dove Soap 150g,Personal Care,41.43,664,Winter,14.4,23.7,15-06-2024,16-05-2025
Vim Detergent Powder 400g,Household,16.99,56,Winter,2.1,13.4,07-11-2024,26-07-2025
Patanjali Face Wash 50g,Personal Care,32.99,31,Spring,16.9,28.2,09-06-2024,05-04-2025
Colgate Face Wash 750g,Personal Care,37.6,867,Monsoon,13.4,2.8,05-04-2025,20-03-2026
Amul Yogurt 800g,Dairy,47.09,630,Monsoon,5.8,23.9,30-10-2024,13-10-2025
Patanjali Shampoo 1250g,Personal Care,7.22,676,Monsoon,19.5,24.6,15-05-2024,12-09-2024
Haldiram's Chips 1100g,Snacks,6.24,521,Monsoon,17.2,6.5,31-07-2024,04-11-2024
Harpic Air Freshener 1050g,Household,18.58,346,Autumn,14.4,7.3,11-04-2025,08-02-2026
Parle Chips 1250g,Snacks,30.27,597,Summer,7,25.6,07-09-2024,07-09-2025
Himalaya Face Wash 700g,Personal Care,48.53,283,Winter,9.8,4.2,01-04-2025,26-10-2025
Vim Toilet Cleaner 1300g,Household,25.86,561,Autumn,7.7,5.4,19-11-2024,13-10-2025
Amul Butter 1400g,Dairy,5.24,226,Autumn,17.9,5.3,22-07-2024,13-04-2025
Bru Energy Drink 1050g,Beverages,40.73,581,Autumn,9.5,22.1,25-03-2025,22-02-2026
Bru Soft Drink 1150g,Beverages,7.07,594,Autumn,3.8,6.4,14-09-2024,29-03-2025
Harpic Air Freshener 1200g,Household,46.24,161,Autumn,3.8,22.5,11-09-2024,03-03-2025
Patanjali Toothpaste 1450g,Personal Care,26.38,968,Monsoon,17.7,26.5,28-03-2025,28-03-2026
Red Bull Energy Drink 1150g,Beverages,30.1,37,Monsoon,3.9,5.3,27-01-2025,07-07-2025
Parle Chocolate 750g,Snacks,16.38,184,Summer,19.3,3.5,18-09-2024,16-08-2025
Vim Toilet Cleaner 450g,Household,28.58,142,Monsoon,7.1,15.6,08-11-2024,03-06-2025
Vim Floor Cleaner 600g,Household,18.78,739,Spring,5.8,5.1,04-06-2024,24-10-2024
Mother Dairy Milk 1200g,Dairy,25.76,762,Spring,13.5,4.9,15-01-2025,23-09-2025
Harpic Dishwash Liquid 1250g,Household,46.93,264,Spring,13.3,18.3,25-10-2024,25-01-2025
Red Bull Juice 750g,Beverages,18.76,194,Summer,14.8,2.3,17-10-2024,14-08-2025
Amul Butter 500g,Dairy,10.14,846,Summer,3.9,24.5,07-08-2024,28-02-2025
Dove Face Wash 50g,Personal Care,23.26,100,Autumn,17.7,22.6,03-09-2024,12-02-2025
Tata Tea Soft Drink 1050g,Beverages,46.53,157,Spring,7.3,21,26-06-2024,25-09-2024
Paperboat Coffee 400g,Beverages,15.42,756,Summer,12.6,23.2,21-10-2024,29-08-2025
Parle Biscuits 1050g,Snacks,39.75,384,Autumn,5.4,15.7,16-06-2024,11-03-2025
ITC Cookies 1250g,Snacks,14.18,956,Summer,14.5,14.3,03-07-2024,29-03-2025
Patanjali Face Wash 1100g,Personal Care,26.2,731,Autumn,9.7,12.7,20-05-2024,07-04-2025
Haldiram's Chips 1000g,Snacks,16.63,179,Autumn,9.7,22.6,13-08-2024,21-04-2025
Paperboat Soft Drink 250g,Beverages,10.52,815,Spring,11.7,5.7,28-03-2025,26-12-2025
Lizol Toilet Cleaner 650g,Household,38.26,364,Summer,16.7,8.4,13-09-2024,19-04-2025
Bru Soft Drink 1400g,Beverages,36.94,306,Monsoon,10.8,1.2,20-01-2025,17-05-2025
Himalaya Shampoo 1250g,Personal Care,7.22,281,Spring,10.1,5,01-02-2025,18-07-2025
Tata Tea Tea 1250g,Beverages,11.54,764,Winter,13.1,14.8,20-01-2025,24-10-2025
Harpic Air Freshener 500g,Household,17.52,270,Spring,14.7,25.7,05-03-2025,02-01-2026
Lizol Detergent Powder 600g,Household,47.64,82,Winter,19.5,23.3,13-05-2024,16-08-2024
Surf Excel Detergent Powder 50g,Household,39.47,578,Monsoon,17.1,6.1,10-02-2025,05-01-2026
Bru Energy Drink 1500g,Beverages,28.71,148,Monsoon,15.3,27.7,14-03-2025,07-09-2025
Himalaya Shampoo 950g,Personal Care,49.03,76,Winter,16.1,3.8,31-01-2025,23-08-2025
Bru Soft Drink 1200g,Beverages,9,242,Monsoon,11.3,18.4,16-07-2024,19-10-2024
Mother Dairy Milk 500g,Dairy,49.39,24,Winter,16.4,3.9,15-07-2024,15-11-2024
Lizol Detergent Powder 250g,Household,22.72,726,Monsoon,4.1,20.6,07-08-2024,14-11-2024
Harpic Floor Cleaner 100g,Household,12.1,625,Spring,19.8,11.6,29-07-2024,28-10-2024
Amul Paneer 350g,Dairy,43.83,793,Summer,15.9,22.1,01-01-2025,25-10-2025
Parle Biscuits 700g,Snacks,35.41,215,Monsoon,13.2,21.8,29-09-2024,15-06-2025
Surf Excel Detergent Powder 1200g,Household,9.23,337,Winter,17.9,5.8,21-12-2024,30-11-2025
Dove Soap 1150g,Personal Care,13.09,176,Spring,15.6,10.3,21-05-2024,20-04-2025
Paperboat Juice 700g,Beverages,8.12,328,Autumn,15.5,25.6,03-04-2025,04-12-2025
Red Bull Tea 250g,Beverages,23.8,456,Winter,10.7,6.4,12-06-2024,21-04-2025
Paperboat Soft Drink 700g,Beverages,37.79,414,Winter,4.9,17.4,08-11-2024,27-03-2025
Bru Soft Drink 850g,Beverages,19.15,561,Autumn,4.5,12.1,07-08-2024,07-01-2025
Mother Dairy Yogurt 1150g,Dairy,47.9,573,Winter,8.4,24.2,22-01-2025,05-07-2025
ITC Biscuits 50g,Snacks,37.44,663,Monsoon,11.8,26.2,03-11-2024,16-08-2025
Surf Excel Floor Cleaner 900g,Household,28.26,248,Autumn,13.7,17.8,16-01-2025,09-10-2025
ITC Chips 500g,Snacks,32.3,672,Monsoon,2.9,26.6,05-08-2024,19-11-2024
Mother Dairy Butter 700g,Dairy,11.37,975,Summer,2.2,13.1,21-01-2025,16-07-2025
Himalaya Body Lotion 700g,Personal Care,22.18,834,Spring,12.6,5,20-08-2024,05-01-2025
Patanjali Face Wash 1000g,Personal Care,25.31,213,Monsoon,9.1,24.9,11-02-2025,23-08-2025
Parle Chocolate 150g,Snacks,14.44,987,Winter,3.7,6.1,30-06-2024,29-11-2024
Red Bull Soft Drink 400g,Beverages,32.58,787,Autumn,18.9,4.3,18-10-2024,05-03-2025
Patanjali Soap 950g,Personal Care,12.2,623,Summer,6.7,12,10-07-2024,22-02-2025
Harpic Detergent Powder 650g,Household,26.03,339,Autumn,18.6,15,08-04-2025,24-07-2025
Himalaya Face Wash 450g,Personal Care,45.56,639,Summer,5.9,26.3,31-07-2024,31-03-2025
Harpic Air Freshener 1000g,Household,17.99,668,Autumn,19.3,9,05-09-2024,05-02-2025
Himalaya Shampoo 350g,Personal Care,33.7,488,Monsoon,16.5,14.8,31-08-2024,26-12-2024
Paperboat Juice 250g,Beverages,23.16,29,Autumn,13,23.5,02-10-2024,01-06-2025
Lizol Air Freshener 250g,Household,29.2,403,Monsoon,3.3,9,25-10-2024,15-02-2025
Parle Namkeen 650g,Snacks,6.87,943,Winter,7.9,3.3,25-01-2025,10-09-2025
Red Bull Soft Drink 600g,Beverages,6.05,874,Summer,16.9,9.8,09-04-2025,23-08-2025
Parle Chocolate 650g,Snacks,20.81,355,Spring,18.1,26.9,16-09-2024,31-08-2025
Tata Tea Energy Drink 850g,Beverages,45.78,544,Spring,12.1,11.5,28-01-2025,13-10-2025
Vim Toilet Cleaner 1250g,Household,30.42,986,Winter,13.8,5.1,21-09-2024,21-05-2025
ITC Biscuits 1250g,Snacks,35.44,322,Monsoon,4.8,7,15-02-2025,13-01-2026
Vim Air Freshener 850g,Household,12.49,932,Spring,15.8,10.4,28-05-2024,21-09-2024
Paperboat Coffee 1050g,Beverages,39.51,611,Summer,3.8,9.5,31-12-2024,20-08-2025
Amul Cheese 500g,Dairy,16.36,885,Summer,10.6,28.5,02-11-2024,30-04-2025
Surf Excel Air Freshener 1150g,Household,29.56,193,Monsoon,5.5,15.2,14-09-2024,03-08-2025
ITC Chocolate 1350g,Snacks,47.24,744,Summer,7.8,24.8,08-11-2024,28-09-2025
Patanjali Body Lotion 250g,Personal Care,14.68,922,Spring,8,11.6,16-08-2024,27-03-2025
Mother Dairy Paneer 900g,Dairy,48.25,136,Monsoon,8,26.1,24-09-2024,27-03-2025
Mother Dairy Cheese 350g,Dairy,12.91,878,Winter,10.8,7.9,10-04-2025,29-09-2025
Red Bull Tea 1500g,Beverages,25.82,641,Summer,15.3,22.1,11-09-2024,05-01-2025
Lizol Floor Cleaner 950g,Household,16.26,842,Summer,19.9,28.1,10-07-2024,05-03-2025
Paperboat Juice 50g,Beverages,44.95,308,Autumn,13.2,7.4,23-10-2024,31-08-2025
Harpic Toilet Cleaner 1000g,Household,46.63,895,Monsoon,4.9,9.3,20-06-2024,19-03-2025
Tata Tea Tea 300g,Beverages,6.08,798,Autumn,10.7,14.7,13-08-2024,24-12-2024
Patanjali Body Lotion 400g,Personal Care,38.88,694,Autumn,7.6,12,24-05-2024,10-02-2025
Lizol Dishwash Liquid 150g,Household,14.41,512,Spring,13.4,1.6,25-05-2024,05-01-2025
Himalaya Toothpaste 900g,Personal Care,47.95,95,Autumn,12.7,16.8,25-07-2024,22-06-2025
Parle Cookies 1350g,Snacks,11.53,564,Autumn,3.1,17.5,03-03-2025,04-02-2026
Colgate Body Lotion 850g,Personal Care,44.1,141,Monsoon,10.6,24.4,31-05-2024,27-04-2025
Haldiram's Chocolate 1000g,Snacks,33.05,727,Spring,19,12.7,26-09-2024,29-12-2024
Red Bull Coffee 650g,Beverages,40.77,949,Autumn,9.8,9.5,30-05-2024,10-12-2024
Paperboat Tea 1300g,Beverages,5.91,237,Monsoon,6.4,6.2,28-08-2024,08-03-2025
Surf Excel Dishwash Liquid 400g,Household,21.23,307,Winter,10.7,26.4,29-08-2024,16-01-2025
Bru Juice 800g,Beverages,5.43,776,Winter,12,26.6,02-02-2025,03-09-2025
Tata Tea Juice 800g,Beverages,24.12,680,Autumn,11.1,6.8,28-12-2024,30-06-2025
ITC Chips 200g,Snacks,46.84,875,Monsoon,12.3,4,15-05-2024,29-10-2024
Colgate Face Wash 950g,Personal Care,42.82,422,Monsoon,11.5,3.2,29-06-2024,04-01-2025
ITC Chips 1450g,Snacks,7.68,284,Autumn,18.9,10.2,27-05-2024,27-11-2024
Lizol Detergent Powder 1150g,Household,44.75,227,Autumn,17.6,8.4,17-12-2024,24-06-2025
Dove Toothpaste 1500g,Personal Care,46.18,429,Monsoon,11,23.7,19-10-2024,15-07-2025
Lizol Floor Cleaner 300g,Household,17.12,15,Autumn,10.4,6.8,19-02-2025,30-07-2025
Mother Dairy Yogurt 1100g,Dairy,20.11,542,Summer,11.9,8.4,04-02-2025,06-11-2025
Surf Excel Air Freshener 450g,Household,13.96,528,Monsoon,16.2,16.3,15-05-2024,10-03-2025
Lizol Toilet Cleaner 1250g,Household,29.92,389,Monsoon,8.1,27,24-03-2025,24-03-2026
Red Bull Energy Drink 950g,Beverages,43.19,24,Summer,18.7,13.1,18-01-2025,27-06-2025
Vim Detergent Powder 1450g,Household,5.29,607,Autumn,3.3,12.6,12-11-2024,17-07-2025
Parle Chips 850g,Snacks,44.95,91,Monsoon,6.1,6.1,12-05-2024,05-02-2025
Bru Energy Drink 900g,Beverages,25.42,338,Winter,17.3,18.3,05-10-2024,30-03-2025
Britannia Chips 100g,Snacks,28.79,239,Winter,8.7,19.5,13-03-2025,18-11-2025
Vim Air Freshener 900g,Household,44.03,432,Spring,15.3,7.7,26-07-2024,11-01-2025
Red Bull Coffee 750g,Beverages,23.77,618,Winter,7.5,7.6,09-09-2024,04-06-2025
Harpic Air Freshener 400g,Household,37.7,811,Autumn,3.5,6.9,27-02-2025,05-07-2025
Red Bull Soft Drink 450g,Beverages,5.17,97,Winter,10.6,21.6,26-05-2024,18-11-2024
Lizol Floor Cleaner 1350g,Household,47.52,152,Spring,4.2,26.7,07-02-2025,12-12-2025
Parle Biscuits 950g,Snacks,37.61,746,Spring,12.1,15.8,10-01-2025,14-08-2025
Amul Paneer 400g,Dairy,12.89,355,Spring,15.9,2.5,20-03-2025,17-12-2025
Red Bull Tea 150g,Beverages,22.49,971,Winter,11,29.8,24-09-2024,29-05-2025
Parle Chips 400g,Snacks,39.9,494,Autumn,17,3,20-08-2024,09-07-2025
ITC Cookies 600g,Snacks,43.55,335,Spring,16.1,11,11-11-2024,11-07-2025
ITC Chocolate 1300g,Snacks,31.96,516,Winter,17,19.9,11-10-2024,15-08-2025
Britannia Chips 550g,Snacks,21.83,252,Summer,9.1,26.9,12-03-2025,17-07-2025
ITC Chips 700g,Snacks,23.24,840,Winter,12.3,24.6,22-12-2024,02-11-2025
Harpic Detergent Powder 250g,Household,5.79,811,Spring,16.1,26.1,16-03-2025,17-02-2026
ITC Chocolate 50g,Snacks,11.94,902,Summer,17.5,17.7,12-08-2024,20-12-2024
Lizol Detergent Powder 1300g,Household,32.72,305,Spring,17.5,14.3,16-08-2024,20-07-2025
Britannia Cookies 1100g,Snacks,30.3,751,Autumn,2.3,25.2,25-12-2024,03-11-2025
Vim Dishwash Liquid 350g,Household,45.15,684,Spring,15,24.8,02-11-2024,22-05-2025
Paperboat Tea 1400g,Beverages,13.97,385,Monsoon,14.4,8,06-09-2024,20-05-2025
Haldiram's Chocolate 150g,Snacks,35.61,989,Spring,15.4,11.3,15-06-2024,14-06-2025
Himalaya Body Lotion 1200g,Personal Care,48.88,853,Autumn,9.3,24.4,04-03-2025,02-02-2026
Patanjali Soap 1200g,Personal Care,42.3,131,Winter,15,14.2,25-09-2024,08-07-2025
ITC Chocolate 900g,Snacks,15.66,256,Autumn,3.5,1.1,01-12-2024,17-04-2025
Dove Body Lotion 950g,Personal Care,16.57,558,Winter,18.3,25.7,25-06-2024,08-04-2025
Parle Namkeen 300g,Snacks,28.33,645,Autumn,17.9,24.2,09-04-2025,20-08-2025
Harpic Air Freshener 800g,Household,36.51,469,Spring,7,7.4,07-06-2024,15-01-2025
Bru Coffee 800g,Beverages,37.65,164,Winter,8,10.2,06-01-2025,15-05-2025
Patanjali Body Lotion 200g,Personal Care,29.02,192,Spring,5.8,14.9,20-05-2024,13-11-2024
Bru Energy Drink 350g,Beverages,35.73,119,Spring,7,2.6,26-07-2024,04-02-2025
Himalaya Face Wash 600g,Personal Care,28.48,336,Summer,14.7,9.7,28-10-2024,24-06-2025
ITC Cookies 150g,Snacks,14.4,947,Monsoon,5.5,12.7,15-11-2024,19-06-2025
ITC Namkeen 1050g,Snacks,38.97,225,Monsoon,7.1,7.3,19-10-2024,12-04-2025
Dove Shampoo 650g,Personal Care,6.51,76,Winter,15.4,28.8,23-10-2024,22-08-2025
Bru Juice 550g,Beverages,46.8,522,Spring,12.7,17.6,05-04-2025,21-08-2025
Bru Energy Drink 250g,Beverages,10.64,250,Spring,10.5,27.9,15-07-2024,07-03-2025
Haldiram's Chocolate 1200g,Snacks,5.85,393,Monsoon,17.9,7.9,11-02-2025,23-12-2025
Bru Coffee 650g,Beverages,16.79,643,Monsoon,3.1,22.2,11-04-2025,31-01-2026
Haldiram's Chips 550g,Snacks,41.65,896,Autumn,13,20,06-11-2024,06-04-2025
Himalaya Shampoo 100g,Personal Care,25.6,413,Spring,17.4,17.5,17-05-2024,21-12-2024
Surf Excel Dishwash Liquid 750g,Household,15.58,242,Autumn,14.7,15.5,22-12-2024,21-11-2025
Dove Shampoo 150g,Personal Care,33.07,155,Spring,15.7,4.8,02-03-2025,12-10-2025
Tata Tea Tea 1300g,Beverages,6.28,596,Autumn,7.7,11.3,15-08-2024,13-01-2025
Lizol Floor Cleaner 650g,Household,22.29,287,Summer,17.2,29.8,28-10-2024,11-08-2025
Colgate Shampoo 1450g,Personal Care,11.65,441,Autumn,4.3,10.5,05-12-2024,05-03-2025
Patanjali Face Wash 1400g,Personal Care,16.11,361,Spring,7.9,14.7,20-07-2024,30-03-2025
Britannia Cookies 450g,Snacks,12.32,654,Summer,17.8,17.9,05-09-2024,16-02-2025
Surf Excel Floor Cleaner 200g,Household,5.73,221,Spring,13.9,9.2,22-08-2024,02-05-2025
Patanjali Soap 400g,Personal Care,36.89,546,Autumn,17.8,15.3,02-11-2024,26-07-2025
Red Bull Juice 1100g,Beverages,29.76,146,Autumn,3,28.5,16-03-2025,24-11-2025
Surf Excel Detergent Powder 100g,Household,6.81,295,Monsoon,2.1,1.2,02-03-2025,02-09-2025
Parle Cookies 1100g,Snacks,42.39,485,Winter,14.9,23,17-09-2024,02-08-2025
Dove Face Wash 1200g,Personal Care,16.82,711,Spring,5,8.2,24-07-2024,17-11-2024
Britannia Cookies 1300g,Snacks,5.12,476,Spring,3.6,22.4,27-05-2024,05-02-2025
Patanjali Soap 200g,Personal Care,14.35,31,Monsoon,10.3,28.4,07-06-2024,12-01-2025
Mother Dairy Butter 1200g,Dairy,14.67,163,Spring,6.3,26.5,27-05-2024,11-01-2025
Harpic Toilet Cleaner 1300g,Household,49.02,668,Monsoon,4.7,10.6,24-02-2025,08-02-2026
Bru Coffee 1500g,Beverages,10.71,105,Monsoon,5.5,7.1,24-06-2024,02-02-2025
Harpic Toilet Cleaner 1250g,Household,33.9,495,Spring,15.8,17.8,01-02-2025,08-05-2025
Parle Cookies 50g,Snacks,49.92,761,Autumn,14.3,11,11-07-2024,29-06-2025
Surf Excel Air Freshener 1450g,Household,8.65,68,Summer,4.9,1.5,28-03-2025,29-01-2026
Vim Floor Cleaner 550g,Household,32.37,21,Summer,12.9,20,17-11-2024,10-03-2025
Lizol Detergent Powder 1350g,Household,45.94,379,Summer,5.8,2.2,13-11-2024,18-07-2025
Mother Dairy Milk 100g,Dairy,7.55,981,Autumn,2.7,6.7,09-06-2024,17-09-2024
Mother Dairy Cheese 700g,Dairy,8.92,304,Monsoon,14.6,15.3,05-03-2025,26-10-2025
Colgate Soap 400g,Personal Care,46.09,686,Spring,7.8,16.2,27-01-2025,09-10-2025
Tata Tea Coffee 1050g,Beverages,32.7,260,Autumn,6.9,11.5,23-11-2024,23-04-2025
Red Bull Juice 500g,Beverages,46.21,737,Winter,2.1,17.8,20-09-2024,11-02-2025
Surf Excel Toilet Cleaner 550g,Household,44.21,610,Winter,6.9,3.7,16-03-2025,25-12-2025
ITC Chocolate 450g,Snacks,5.73,831,Autumn,11,6.4,07-02-2025,14-05-2025
Tata Tea Energy Drink 250g,Beverages,5.4,183,Spring,14.2,5.3,10-11-2024,27-07-2025
Mother Dairy Butter 350g,Dairy,16.8,945,Autumn,13.2,14.5,28-12-2024,12-07-2025
Surf Excel Dishwash Liquid 350g,Household,19.14,730,Autumn,3.2,10.3,06-07-2024,07-06-2025
Colgate Body Lotion 1050g,Personal Care,18.62,857,Monsoon,2.3,7.6,02-04-2025,26-03-2026
Harpic Toilet Cleaner 650g,Household,10.8,532,Monsoon,13.5,26.5,14-11-2024,09-03-2025
Patanjali Shampoo 1150g,Personal Care,40.6,884,Summer,8.6,24.8,01-08-2024,07-06-2025
Parle Cookies 700g,Snacks,22.26,964,Spring,4,4.3,20-02-2025,14-01-2026
Himalaya Body Lotion 1000g,Personal Care,19.29,564,Autumn,2.5,2.5,05-02-2025,06-07-2025
Tata Tea Juice 150g,Beverages,16.34,345,Spring,10.9,9.5,06-03-2025,20-08-2025
Lizol Air Freshener 650g,Household,14.78,357,Spring,5,23.1,20-05-2024,10-05-2025
Britannia Chocolate 50g,Snacks,48,911,Summer,6.4,26.8,09-10-2024,14-07-2025
Amul Milk 1000g,Dairy,45.31,706,Monsoon,8.2,18,07-06-2024,24-09-2024
Lizol Floor Cleaner 900g,Household,26.54,930,Winter,17.1,27.3,14-02-2025,02-09-2025
Britannia Biscuits 700g,Snacks,45.52,21,Spring,2.4,15.5,12-12-2024,02-12-2025
Lizol Toilet Cleaner 550g,Household,39.39,348,Spring,8.5,25.1,15-08-2024,10-02-2025
Colgate Toothpaste 300g,Personal Care,16.08,751,Autumn,7.4,8.2,29-12-2024,06-09-2025
Colgate Soap 1050g,Personal Care,37.14,427,Summer,10.2,16.1,02-04-2025,22-09-2025
Amul Milk 700g,Dairy,35.62,242,Autumn,5.2,25.3,05-09-2024,04-05-2025
Red Bull Energy Drink 1100g,Beverages,36.22,183,Monsoon,12.9,4.9,01-02-2025,30-06-2025
Colgate Toothpaste 150g,Personal Care,36.23,126,Autumn,16.1,23.9,12-12-2024,05-09-2025
Parle Chips 50g,Snacks,13.32,356,Spring,10.6,17.3,17-12-2024,20-10-2025
Parle Chocolate 850g,Snacks,37.49,897,Monsoon,19.6,24.6,10-12-2024,29-06-2025
Vim Air Freshener 1400g,Household,12.17,893,Autumn,15.7,15.7,27-01-2025,28-12-2025
Haldiram's Biscuits 200g,Snacks,8.54,923,Winter,2.4,11.1,29-03-2025,03-10-2025
Dove Face Wash 150g,Personal Care,10.52,726,Monsoon,7.1,18.4,26-02-2025,05-08-2025
Bru Coffee 1400g,Beverages,29.41,239,Autumn,13.2,4.3,26-07-2024,16-11-2024
Harpic Dishwash Liquid 150g,Household,48.06,69,Winter,3.9,23.5,10-01-2025,24-09-2025
Himalaya Face Wash 1200g,Personal Care,21.46,472,Winter,2.2,14.4,10-04-2025,19-08-2025
Tata Tea Tea 1500g,Beverages,43,889,Winter,8.5,3.2,01-06-2024,23-04-2025
Patanjali Shampoo 650g,Personal Care,6.32,960,Winter,15.7,16.1,02-02-2025,26-11-2025
ITC Biscuits 100g,Snacks,43.55,647,Spring,14.7,6.2,10-04-2025,09-10-2025
Mother Dairy Butter 1150g,Dairy,24.37,345,Winter,3.9,19,19-09-2024,20-07-2025
Haldiram's Namkeen 950g,Snacks,10.95,559,Summer,14.7,1.3,31-10-2024,19-08-2025
Britannia Namkeen 300g,Snacks,37.9,172,Monsoon,11.8,2.9,24-09-2024,22-05-2025
ITC Chips 1350g,Snacks,21.43,641,Spring,9.9,22.2,11-05-2024,06-03-2025
Mother Dairy Paneer 1500g,Dairy,41.29,953,Winter,15.9,24.9,27-10-2024,27-03-2025
Surf Excel Air Freshener 100g,Household,10.94,382,Autumn,15.1,28.8,26-03-2025,23-11-2025
Vim Toilet Cleaner 1150g,Household,21.77,58,Winter,16.9,21.7,14-12-2024,23-04-2025
Paperboat Coffee 600g,Beverages,46.15,451,Monsoon,4.3,6.5,18-02-2025,14-09-2025
Dove Body Lotion 700g,Personal Care,24.5,283,Summer,10.2,3,06-07-2024,22-04-2025
Paperboat Juice 500g,Beverages,25.77,930,Spring,8.8,24.8,18-05-2024,03-04-2025
Bru Energy Drink 150g,Beverages,9.87,850,Summer,14.5,1,03-06-2024,03-02-2025
Lizol Air Freshener 1250g,Household,5.89,598,Monsoon,9.2,12.8,23-02-2025,11-08-2025
ITC Chocolate 400g,Snacks,8.94,830,Summer,15.9,11.4,13-05-2024,22-04-2025
Britannia Cookies 850g,Snacks,29.27,558,Winter,13.4,21.2,04-02-2025,26-08-2025
Lizol Dishwash Liquid 500g,Household,26.33,56,Summer,6.7,13.9,31-05-2024,22-10-2024
ITC Chips 550g,Snacks,48.97,923,Winter,6.8,16.6,29-11-2024,26-08-2025
Colgate Shampoo 1400g,Personal Care,38.63,784,Spring,17.2,17,13-03-2025,16-06-2025
Vim Detergent Powder 1150g,Household,39.42,590,Monsoon,15.3,16.1,13-01-2025,23-06-2025
Britannia Biscuits 1350g,Snacks,46.19,243,Autumn,13,23.9,14-03-2025,12-10-2025
Amul Paneer 200g,Dairy,29.2,618,Monsoon,3,14.9,06-12-2024,23-11-2025
Tata Tea Energy Drink 1350g,Beverages,30.24,725,Monsoon,17.3,4.5,21-07-2024,22-10-2024
Amul Cheese 1250g,Dairy,23.91,410,Monsoon,2.8,2.1,23-05-2024,31-08-2024
Bru Soft Drink 1000g,Beverages,40.72,922,Winter,15.4,16.2,04-12-2024,19-05-2025
Tata Tea Soft Drink 1400g,Beverages,18.43,305,Monsoon,16.6,8.6,11-07-2024,27-10-2024
Bru Coffee 350g,Beverages,11.16,897,Winter,4.3,28.3,18-07-2024,16-06-2025
Tata Tea Soft Drink 1250g,Beverages,5.97,17,Spring,4.1,1.7,23-06-2024,07-11-2024
Tata Tea Tea 550g,Beverages,16.56,893,Winter,12.6,21.4,21-12-2024,13-10-2025
Haldiram's Cookies 1200g,Snacks,9.98,490,Winter,4.1,21,04-03-2025,19-02-2026
Dove Face Wash 400g,Personal Care,48.87,380,Monsoon,2.2,26,14-05-2024,29-12-2024
